cpu_load,ram_usage,cpu_temp,disk_speed,disk_fill,network_bandwidth,process_count,service_state,state
13.17,28.34,45.9,778.91,53.04,537.47,94.0,Все работают,Оптимальное
42.62,50.07,24.35,54.63,3.71,6946.03,120.0,Все работают,Хорошее
58.39,42.44,71.97,799.29,82.84,5810.73,50.0,Все работают,Хорошее
80.88,91.51,89.78,23.17,87.94,176.3,465.0,Некоторые остановлены,Критическое
25.43,35.25,21.47,532.88,8.28,184.96,96.0,Все работают,Оптимальное
56.1,68.01,48.21,52.68,26.64,8199.71,44.0,Все работают,Хорошее
79.77,96.45,52.35,7.61,93.92,9613.03,736.0,Все работают,Критическое с риском отказа
31.36,50.43,79.21,55.22,95.51,9044.24,351.0,Некоторые остановлены,Критическое
30.08,62.12,72.61,401.58,76.63,6858.36,123.0,Все работают,Хорошее
11.91,66.42,59.1,78.9,22.66,6202.26,164.0,Все работают,Хорошее
75.49,48.35,87.2,15.43,96.83,7261.53,96.0,Все работают,Критическое
5.0,23.13,43.01,115.9,46.73,7876.42,41.0,Все работают,Оптимальное
32.84,99.98,116.34,999.07,86.91,862.89,60.0,Некоторые остановлены,Критическое с риском отказа
24.69,37.3,20.75,665.99,69.95,2241.14,86.0,Все работают,Оптимальное
5.13,44.95,50.21,78.79,20.49,8814.95,152.0,Все работают,Хорошее
62.5,99.05,116.01,43.36,48.35,3177.8,81.0,Все работают,Критическое с риском отказа
44.07,73.91,51.74,74.16,88.66,4680.91,202.0,Некоторые остановлены,Критическое
58.48,61.24,69.17,74.11,85.89,9037.08,358.0,Все работают,Критическое
27.93,2.93,40.39,339.05,17.8,2227.46,59.0,Все работают,Оптимальное
74.84,33.95,79.32,749.03,34.26,8665.48,265.0,Все работают,Критическое
31.49,77.0,95.56,57.98,95.23,9428.92,127.0,Некоторые остановлены,Критическое
4.18,8.29,30.7,629.81,32.24,3029.49,78.0,Все работают,Оптимальное
21.08,79.83,97.74,357.62,7.74,9742.91,66.0,Некоторые остановлены,Критическое
11.97,11.36,82.88,43.47,81.47,9422.47,81.0,Некоторые остановлены,Критическое
12.38,24.78,29.62,163.94,25.05,5263.0,64.0,Все работают,Оптимальное
3.77,38.75,39.96,82.37,10.14,2695.21,77.0,Все работают,Оптимальное
11.74,15.16,36.38,785.77,38.36,5550.95,80.0,Все работают,Оптимальное
17.39,13.52,116.69,171.54,92.19,924.04,7.0,Все работают,Критическое с риском отказа
1.25,13.03,26.71,691.05,14.2,2482.47,78.0,Все работают,Оптимальное
29.19,78.37,98.86,72.89,58.77,8727.84,204.0,Все работают,Критическое
41.17,36.3,28.89,862.29,75.54,7617.36,156.0,Все работают,Хорошее
49.9,56.06,56.52,593.89,72.11,8609.78,161.0,Все работают,Хорошее
85.97,93.89,84.66,471.99,71.47,5988.93,326.0,Все работают,Критическое
20.06,11.49,46.87,228.29,35.82,6147.63,78.0,Все работают,Оптимальное
9.15,15.38,26.17,560.72,18.77,1854.31,81.0,Все работают,Оптимальное
79.99,70.66,96.8,31.71,43.41,9585.27,135.0,Все работают,Критическое
85.8,86.23,87.61,67.47,83.89,4848.92,350.0,Все работают,Критическое
33.75,68.55,65.59,74.86,20.82,8160.79,99.0,Все работают,Хорошее
23.38,22.26,40.52,514.04,35.84,5500.81,45.0,Все работают,Оптимальное
3.48,59.08,68.79,77.89,75.87,6268.46,138.0,Все работают,Хорошее
49.68,0.9,77.77,10.3,36.01,7892.06,242.0,Некоторые остановлены,Критическое
37.94,55.19,55.82,73.7,81.63,8849.04,91.0,Все работают,Хорошее
57.4,44.73,28.83,75.2,72.79,8238.32,158.0,Все работают,Хорошее
0.11,3.42,99.16,73.85,41.68,8392.98,109.0,Все работают,Критическое
36.15,41.53,32.41,694.4,27.02,8680.83,102.0,Все работают,Хорошее
16.39,7.46,42.01,505.17,0.73,0.43,97.0,Все работают,Оптимальное
2.59,86.79,81.45,635.52,18.71,9050.36,236.0,Некоторые остановлены,Критическое
33.19,58.78,38.88,47.9,85.7,8114.52,74.0,Все работают,Критическое
10.57,35.4,29.82,106.82,63.29,6862.86,79.0,Все работают,Оптимальное
82.88,67.89,92.79,60.64,12.46,9022.0,350.0,Некоторые остановлены,Критическое
6.06,9.0,42.16,180.4,10.86,1985.25,67.0,Все работают,Оптимальное
46.19,37.85,61.79,804.83,70.4,8325.04,156.0,Все работают,Хорошее
77.03,97.83,64.86,42.75,99.23,5217.4,432.0,Некоторые остановлены,Критическое с риском отказа
54.27,19.21,71.96,74.73,38.93,7988.29,82.0,Все работают,Хорошее
15.84,43.32,50.08,70.94,74.74,2792.91,111.0,Все работают,Хорошее
10.87,16.08,32.2,356.04,47.63,55.04,68.0,Все работают,Оптимальное
5.36,37.68,22.35,406.61,50.48,1144.99,35.0,Все работают,Оптимальное
32.65,32.72,69.56,56.25,80.42,8625.77,185.0,Все работают,Хорошее
36.82,43.12,42.7,427.56,46.63,8535.4,198.0,Все работают,Хорошее
12.19,28.61,46.64,431.53,12.32,7622.91,56.0,Все работают,Оптимальное
25.57,58.09,63.06,290.54,45.76,8397.02,137.0,Все работают,Хорошее
59.52,26.85,42.01,53.79,84.93,8416.3,195.0,Все работают,Хорошее
25.69,39.88,32.14,470.81,59.03,425.13,86.0,Все работают,Оптимальное
63.5,32.14,107.5,6.94,92.72,5795.34,36.0,Все работают,Критическое с риском отказа
14.32,38.46,96.78,428.89,95.07,8225.7,467.0,Некоторые остановлены,Критическое
97.15,31.55,89.38,24.01,99.58,9959.13,108.0,Некоторые остановлены,Критическое с риском отказа
14.11,65.74,72.05,314.85,76.94,1072.6,189.0,Все работают,Хорошее
25.29,27.21,46.36,601.74,66.69,2748.79,78.0,Все работают,Оптимальное
0.83,17.39,42.3,164.24,40.17,1543.82,79.0,Все работают,Оптимальное
16.77,68.82,68.81,674.46,4.59,7000.07,69.0,Все работают,Хорошее
2.42,89.76,88.66,121.51,81.95,9816.76,383.0,Все работают,Критическое
58.5,40.65,53.45,79.05,81.16,3082.09,124.0,Все работают,Хорошее
70.83,49.71,79.23,20.37,99.5,9147.9,255.0,Все работают,Критическое с риском отказа
12.83,72.7,34.78,37.86,80.75,9511.63,308.0,Некоторые остановлены,Критическое
62.29,4.15,98.61,36.51,40.93,1652.88,296.0,Некоторые остановлены,Критическое
0.54,26.29,27.98,929.02,84.76,4043.91,146.0,Все работают,Хорошее
73.72,84.22,28.51,54.76,65.45,9271.79,214.0,Некоторые остановлены,Критическое
17.3,47.67,47.8,32.18,86.18,8540.88,405.0,Некоторые остановлены,Критическое
40.71,80.41,81.83,575.67,84.45,8421.38,288.0,Все работают,Критическое
15.2,36.86,32.24,361.43,26.12,7474.77,90.0,Все работают,Оптимальное
7.71,6.67,46.83,61.31,82.81,7106.14,102.0,Все работают,Хорошее
16.02,28.8,34.87,768.13,36.63,5211.06,34.0,Все работают,Оптимальное
72.72,81.63,60.94,55.86,3.76,8789.44,56.0,Все работают,Критическое
21.75,98.5,101.93,39.8,27.39,978.79,395.0,Все работают,Критическое с риском отказа
21.08,18.79,24.23,851.92,52.48,4147.8,90.0,Все работают,Оптимальное
23.41,22.61,23.24,506.12,66.81,6000.58,98.0,Все работают,Оптимальное
53.86,46.99,63.3,69.1,69.36,8837.81,158.0,Все работают,Хорошее
7.92,84.89,46.28,27.69,13.31,8683.7,369.0,Некоторые остановлены,Критическое
7.36,26.56,28.13,845.53,5.87,1557.26,34.0,Все работают,Оптимальное
22.73,1.5,24.5,623.39,28.52,5431.14,79.0,Все работают,Оптимальное
41.66,23.26,67.86,74.39,84.2,7037.9,81.0,Все работают,Хорошее
23.71,10.43,28.58,932.09,50.92,7485.25,76.0,Все работают,Оптимальное
17.34,48.61,23.83,359.48,79.93,6916.13,186.0,Все работают,Хорошее
18.23,31.3,29.5,295.0,58.91,7482.69,47.0,Все работают,Оптимальное
69.9,36.58,34.88,235.26,88.08,9463.96,79.0,Некоторые остановлены,Критическое
17.17,13.06,38.82,797.57,48.22,6410.05,64.0,Все работают,Оптимальное
15.35,2.19,32.23,332.21,58.8,1453.29,44.0,Все работают,Оптимальное
0.77,7.79,93.03,603.56,97.04,9926.46,344.0,Все работают,Критическое
4.13,15.7,40.71,285.77,0.0,7999.8,67.0,Все работают,Оптимальное
78.75,93.6,87.14,691.4,86.4,8731.62,106.0,Все работают,Критическое
20.23,16.26,48.57,646.86,49.39,6133.54,88.0,Все работают,Оптимальное
52.3,78.77,117.61,9.46,32.47,9803.9,1.0,Все работают,Критическое с риском отказа
23.93,12.38,61.45,444.36,84.46,8574.36,48.0,Все работают,Хорошее
12.1,34.56,40.58,812.94,11.62,4983.28,31.0,Все работают,Оптимальное
76.48,69.28,91.59,68.38,82.65,1362.03,360.0,Все работают,Критическое
16.33,24.46,38.04,188.45,35.24,346.3,63.0,Все работают,Оптимальное
70.22,78.91,101.58,6.99,88.26,8866.85,175.0,Некоторые остановлены,Критическое с риском отказа
22.63,33.39,47.87,916.53,58.78,4992.32,67.0,Все работают,Оптимальное
90.04,90.59,89.19,31.26,99.42,1577.89,101.0,Некоторые остановлены,Критическое с риском отказа
26.13,44.78,74.04,61.08,73.34,8000.46,125.0,Все работают,Хорошее
13.75,28.73,27.94,997.74,48.31,6495.86,90.0,Все работают,Оптимальное
27.61,60.62,60.05,275.62,75.1,8447.62,228.0,Все работают,Критическое
8.42,46.8,60.58,156.82,80.7,4787.93,156.0,Все работают,Хорошее
12.44,2.13,34.34,418.28,2.56,3425.63,99.0,Все работают,Оптимальное
16.63,0.25,47.05,815.21,14.26,5289.83,98.0,Все работают,Оптимальное
2.62,15.49,32.56,427.63,63.22,6062.11,77.0,Все работают,Оптимальное
42.34,52.5,24.73,832.27,82.92,8727.0,63.0,Все работают,Хорошее
39.04,23.13,72.96,78.91,36.36,7959.17,44.0,Все работают,Хорошее
5.8,21.31,64.98,132.91,93.97,8416.69,232.0,Некоторые остановлены,Критическое
86.24,75.32,98.33,788.21,5.21,8201.21,55.0,Все работают,Критическое
48.88,31.4,29.43,76.84,77.95,8169.26,38.0,Все работают,Хорошее
52.69,50.1,45.79,77.2,67.31,8395.81,186.0,Все работают,Хорошее
72.74,41.41,35.51,259.77,73.43,9973.43,55.0,Некоторые остановлены,Критическое
43.42,13.17,28.11,79.85,79.14,3240.94,63.0,Все работают,Хорошее
0.5,49.3,26.58,61.4,53.66,8142.02,151.0,Все работают,Хорошее
20.27,15.93,86.94,117.43,91.04,9227.82,135.0,Все работают,Критическое
26.36,96.23,40.37,0.17,47.96,1438.55,81.0,Критический сервис остановлен,Критическое с риском отказа
59.95,16.44,30.28,972.03,76.01,8274.55,112.0,Все работают,Хорошее
24.4,58.99,63.2,55.82,75.68,8932.16,178.0,Все работают,Хорошее
94.72,63.85,96.22,30.3,91.82,5379.02,4.0,Некоторые остановлены,Критическое с риском отказа
11.02,85.72,21.41,75.72,89.53,8841.95,461.0,Некоторые остановлены,Критическое
27.31,30.86,43.72,686.85,31.6,7654.95,91.0,Все работают,Оптимальное
52.1,60.46,47.45,77.89,73.78,3963.26,132.0,Все работают,Хорошее
53.62,20.59,57.18,318.18,71.45,6197.99,96.0,Все работают,Хорошее
84.09,33.82,68.33,175.42,81.44,9029.91,410.0,Все работают,Критическое
36.54,37.56,72.69,60.11,33.64,8391.09,33.0,Все работают,Хорошее
92.77,96.79,90.28,37.57,4.64,9512.7,194.0,Критический сервис остановлен,Критическое с риском отказа
87.48,40.83,75.28,287.8,88.59,9152.34,116.0,Все работают,Критическое
33.08,22.93,98.53,12.82,76.62,1620.48,301.0,Некоторые остановлены,Критическое
15.34,42.8,36.76,51.1,44.88,2663.04,136.0,Все работают,Хорошее
83.25,73.98,38.33,77.71,27.2,8433.48,196.0,Некоторые остановлены,Критическое
59.98,62.65,44.49,529.35,67.46,8520.45,136.0,Все работают,Хорошее
7.01,3.72,44.51,734.6,39.45,6445.31,48.0,Все работают,Оптимальное
